Time,TAvgFluid
2.844216e+08,283.3553
2.844252e+08,283.324
2.844288e+08,283.29495
2.844324e+08,283.27194
2.84436e+08,283.25415
2.844396e+08,283.2397
2.844432e+08,283.2287
2.844468e+08,283.21564
2.844504e+08,283.19928
2.84454e+08,282.2161
2.844576e+08,282.80658
2.844612e+08,283.00623
2.844648e+08,283.00378
2.844684e+08,283.03976
2.84472e+08,283.1079
2.844756e+08,283.12778
2.844792e+08,283.16534
2.844828e+08,283.1691
2.844864e+08,283.16486
2.8449e+08,283.17654
2.844936e+08,282.94666
2.844972e+08,283.3728
2.845008e+08,283.40897
2.845044e+08,283.35934
2.84508e+08,283.3292
2.845116e+08,283.2993
2.845152e+08,283.27335
2.845188e+08,283.25165
2.845224e+08,283.23215
2.84526e+08,283.2141
2.845296e+08,283.1978
2.845332e+08,283.18353
2.845368e+08,283.17044
2.845404e+08,283.1589
2.84544e+08,283.146
2.845476e+08,283.13513
2.845512e+08,283.13422
2.845548e+08,283.1662
2.845584e+08,283.20053
2.84562e+08,283.22134
2.845656e+08,283.22757
2.845692e+08,283.20895
2.845728e+08,283.1733
2.845764e+08,283.13632
2.8458e+08,283.11258
2.845836e+08,283.09036
2.845872e+08,283.06693
2.845908e+08,283.04807
2.845944e+08,283.0308
2.84598e+08,283.0135
2.846016e+08,282.9977
2.846052e+08,282.98877
2.846088e+08,282.9831
2.846124e+08,282.9799
2.84616e+08,282.9812
2.846196e+08,282.9887
2.846232e+08,282.99658
2.846268e+08,283.00168
2.846304e+08,283.0081
2.84634e+08,283.02478
2.846376e+08,283.0531
2.846412e+08,283.0807
2.846448e+08,283.10217
2.846484e+08,283.11996
2.84652e+08,283.1321
2.846556e+08,283.13568
2.846592e+08,283.1345
2.846628e+08,283.13678
2.846664e+08,283.14517
2.8467e+08,283.16098
2.846736e+08,283.18512
2.846772e+08,283.21008
2.846808e+08,283.231
2.846844e+08,283.2437
2.84688e+08,283.24203
2.846916e+08,283.23386
2.846952e+08,283.22858
2.846988e+08,283.22504
2.847024e+08,283.2189
2.84706e+08,283.2165
2.847096e+08,283.2167
2.847132e+08,282.20953
2.847168e+08,282.81293
2.847204e+08,283.0304
2.84724e+08,283.1018
2.847276e+08,283.1719
2.847312e+08,283.25833
2.847348e+08,283.28867
2.847384e+08,283.35855
2.84742e+08,283.39072
2.847456e+08,283.392
2.847492e+08,283.3637
2.847528e+08,283.24088
2.847564e+08,283.51224
2.8476e+08,283.5741
2.847636e+08,283.55997
2.847672e+08,283.51407
2.847708e+08,283.47363
2.847744e+08,283.43332
2.84778e+08,283.3997
2.847816e+08,283.3716
2.847852e+08,283.34927
2.847888e+08,283.33078
2.847924e+08,283.31305
2.84796e+08,283.29263
2.847996e+08,282.28452
2.848032e+08,282.88202
2.848068e+08,283.07373
2.848104e+08,283.15033
2.84814e+08,283.23413
2.848176e+08,283.30988
2.848212e+08,283.35776
2.848248e+08,283.39026
2.848284e+08,283.3985
2.84832e+08,283.40164
2.848356e+08,283.4032
2.848392e+08,283.2996
2.848428e+08,283.54727
2.848464e+08,283.6094
2.8485e+08,283.62158
2.848536e+08,283.5892
2.848572e+08,283.55942
2.848608e+08,283.5349
2.848644e+08,283.5165
2.84868e+08,283.49796
2.848716e+08,283.48062
2.848752e+08,283.47348
2.848788e+08,283.48108
2.848824e+08,283.49838
2.84886e+08,282.52255
2.848896e+08,283.13226
2.848932e+08,283.28308
2.848968e+08,283.34567
2.849004e+08,283.4095
2.84904e+08,283.47086
2.849076e+08,283.49945
2.849112e+08,283.5345
2.849148e+08,283.56427
2.849184e+08,283.56296
2.84922e+08,283.56888
2.849256e+08,283.4922
2.849292e+08,283.66513
2.849328e+08,283.71054
2.849364e+08,283.7461
2.8494e+08,283.7559
2.849436e+08,283.7474
2.849472e+08,283.7394
2.849508e+08,283.73596
2.849544e+08,283.73236
2.84958e+08,283.722
2.849616e+08,283.7054
2.849652e+08,283.68942
2.849688e+08,283.67072
2.849724e+08,282.6756
2.84976e+08,283.25903
2.849796e+08,283.3872
2.849832e+08,283.42267
2.849868e+08,283.47272
2.849904e+08,283.52393
2.84994e+08,283.55225
