Koudelevering TOTAAL [kW];Warmtelevering TOTAAL [kW]
0;0
0;0
0;0
4,014236;0
77,392726;0
131,720625;0
164,550859;0
192,029093;0
197,784406;0
223,525375;0
180,255578;0
160,967015;0
128,760023;0
192,503046;0
125,900265;0
10,912657;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0,004804;347,886312
0,004804;289,914718
0,005023;235,376718
0,005023;106,148406
48,1807;2,69628
102,789323;0
198,751921;0
270,981147;0
191,713687;0
284,611007;0
339,486022;0
387,640874;0
339,769132;0
162,514499;0
94,453995;0
64,381616;0
48,458656;0
36,086714;0
1,960355;1,103868
0,004149;11,50675
0;0
0;0,749147
0;2,370977
0;3,682168
0,004804;415,472625
0,005023;348,29375
0,004586;286,133
0,004804;177,241125
28,872878;15,638394
40,21646;1,276034
53,890057;0
112,015011;0
135,689964;0
291,138632;0
436,795624;0
571,081093;0
551,17271;0
413,335913;0
267,855085;0
148,767753;0
103,970862;0
73,885774;0
60,849796;0
53,630089;0
0;0
0;0
0;0
0;0
0,004586;384,361437
0,004804;333,910656
0,004804;275,212593
29,907439;131,560718
76,695419;0
231,631406;0
458,129101;0
540,964109;0
481,105882;0
633,869186;0
691,683937;0
729,189625;0
706,815539;0
407,380069;0
202,540382;0
90,849175;0
56,391482;0
39,190375;0
0,004367;0
0,004149;7,999271
0;0,291275
0;2,141784
0;3,454897
0;4,154041
0,004804;398,64725
0,004804;335,367437
0,004804;269,759343
0,004804;161,848468
1,967125;10,148835
56,150056;0
94,793308;0
191,682921;0
219,09564;0
382,876148;0
443,432312;0
449,731218;0
384,931718;0
236,703921;0
143,50985;0
95,018186;0
60,215442;0
39,178839;0
0,004367;0,508029
0,004149;9,971681
0;0
0;1,645515
0;2,808957
0;3,773374
0,004804;400,694093
0,005023;343,596625
0,004804;278,78925
0,004804;164,626375
31,964712;10,725652
102,466514;0
201,144491;0
310,939866;0
314,022968;0
514,437733;0
549,682663;0
479,54964;0
431,227921;0
250,44964;0
147,548238;0
105,470609;0
88,418063;0
67,024382;0
53,620281;0
44,3395;2,008754
0;0
0;0
0;0
0;3,017161
0;7,399367
0;8,227073
0;1,131495
0;0
0;0
0;0
0;0
0;0
0;0
10,209734;0
21,713494;0
47,029031;0
30,638486;0
5,739726;0
30,306517;0
17,835941;0
0;0
0;0
0;0
0;1,012517
0;3,592481
0;5,534138
0;5,554765
0;7,37243
0;16,106577
0;16,373608
0;14,662889
0;9,515013
0;4,453193
0;0
0;0
0;0
0;0
5,042873;0
0,580595;0
2,439562;0
6,592001;0
6,121993;0
0;0
0;0
0;0
0;0
0;0
0;0,49745
0;6,084633
0;15,24197
0;17,511648
0;27,236806
0,004804;522,318531
0,004586;436,782468
0,004804;361,349875
0,004804;248,448515
0,005023;35,040042
54,600388;7,633056
91,291991;3,114006
188,71807;0
202,213796;0
335,900217;0
457,189663;0
495,408679;0
378,634553;0
135,104038;0
89,140271;0
72,177351;0
61,863808;0
54,647335;0
48,460738;0
42,272371;9,249189
0;0
0;0
0;0
0;0
30,932962;453,540468
0,004586;368,968843
0,004804;287,177312
0,004804;179,667359
0,005023;16,40371
0,005241;9,870308
0,005241;13,197637
33,004554;1,093616
37,412738;0
40,555726;0
47,399698;0
67,747506;0
40,224453;0
53,63614;0
58,784558;22,983519
54,661042;0
38,161886;0
34,035925;2,882513
31,970914;13,46109
29,906875;30,193031
0;0
0;0
0;0
0;0
0,004804;426,839531
0,004367;397,298312
0,004804;335,639281
0,004804;224,530125
0,005241;33,986031
0,005023;17,761392
0,005241;16,511966
29,902234;0
40,096781;0
64,16341;0
47,424214;0
44,605827;0
0,005241;3,525091
17,605197;15,679004
32,998156;110,36296
0,004586;0
0,004149;0,632737
0,004149;6,267549
0,003931;18,599894
0,003931;28,863384
0;1,31441
0;4,799605
0;4,638212
0;7,490847
0,005023;439,574062
0,004804;392,906843
0,004804;338,5795
0,005023;226,345656
0,004804;39,266093
0,005023;34,96039
0,005023;20,101421
30,930509;4,336087
38,146511;9,109973
46,394316;0
45,366472;0
43,305726;5,96714
41,245468;6,91575
41,24289;24,134207
0,004586;218,169953
0,004367;0
0,003931;0
0,003931;7,769466
28,877998;23,471355
34,035925;25,897144
0;0
0;0
0;0
0;0
9,785178;418,28225
0,005023;392,626718
0,004804;337,114187
0,005023;237,078593
0,005023;31,860228
0,005023;9,478234
34,029648;10,467713
0,005241;3,417295
0,004804;18,07307
9,782776;0,914654
0,005241;2,311549
30,938033;3,402256
42,276234;0
30,932542;18,590722
30,933441;153,63639
0,004367;0
0,004149;2,654381
0,003931;13,217185
0,003931;25,457267
0,003931;35,8383
0;4,348731
0;5,020084
0;8,674824
0;12,69134
0;17,358009
0;16,880517
0;13,413498
0;11,642531
0;3,878217
0;0,715777
0;0
0;0
0;0
0;0
0;0
10,178891;0
19,526214;0
47,237136;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0,311678
0;2,757467
0;6,010092
0;4,776424
0;5,279395
0;4,291257
0;5,651576
0;1,544822
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0,515075
0;4,124713
0;4,287464
0;5,780065
0;7,29171
0;10,618124
0;12,937969
0;18,792386
0,005023;498,5905
0,004804;454,428093
0,004804;393,141125
0,005023;283,292812
0,005023;73,55557
0,005023;39,281359
0,005023;30,410242
0,005241;11,849879
0,005023;17,915208
0,005241;0,267013
1,956424;1,543751
0,005241;3,732128
0,005241;1,372679
0,004804;28,892064
0,004804;162,367203
0,004367;0
0,004367;10,125443
0,003931;21,423433
0,003931;31,432597
0,003712;46,654554
0;8,647876
0;10,496817
0;11,294654
0;13,789518
0,004804;493,00925
0,004804;430,965718
0,005023;376,501812
0,004804;270,609593
0,005023;58,608109
0,004804;37,575109
0,005023;26,580906
0,005023;12,811268
0,005023;28,275654
0,005023;8,522479
0,005023;5,27307
0,005132;10,406149
0,005241;13,940627
0,004804;90,7455
0,004804;257,904265
0,004367;0
0,004149;11,883196
0,003931;23,698226
0,003931;39,339707
0,003931;50,300738
0;12,261836
0;10,908054
0;7,477753
0;11,733173
0,004804;508,830625
0,004804;434,607062
0,004804;390,367875
0,005023;269,697625
0,005023;77,668093
0,005023;44,833593
0,005023;21,754201
9,738222;13,137373
36,083859;20,352363
42,269976;0,542552
43,298;0
43,299382;3,019473
39,177203;6,290708
31,962828;103,286859
0,004586;282,936
0,004149;0,431858
0,004149;9,352637
0,003712;24,042656
0,004149;32,399796
0,003931;42,830265
0;1,251399
0;0
0;3,036
0;4,761672
0,005023;516,999968
0,004804;463,644312
0,004804;392,347562
0,004586;292,856875
0,004804;76,30825
0,005023;57,135003
0,005241;35,726773
17,597117;17,376138
9,780592;63,83971
34,031847;4,281283
44,344265;0
43,312742;4,146817
45,375085;2,98103
42,280546;37,956937
43,311941;192,428843
39,187441;0
35,064179;0,515314
30,938285;21,609873
0,003931;41,255773
0,003712;50,078562
0;0
0;0
0;0
0;2,002105
0,004804;470,17875
0,004804;415,84575
0,004804;375,962875
0,005023;270,908218
0,004804;56,738148
0,005023;34,253886
0,005023;22,868347
0,005023;4,238438
36,090773;6,476421
40,21348;0
49,019869;0
81,034374;0
85,391232;0
71,906895;0
59,742609;19,4994
31,965757;0
1,962539;2,926204
0,004149;11,753306
0,003931;27,518873
0,003931;43,273316
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0,338685
0;2,525149
0;2,530078
0;2,378994
0;1,116012
0;0
0;0
0;0
0;0
0;0
5,787619;0
8,983236;0
10,215103;0
56,181527;0
3,419927;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0,004586;345,519656
0,004804;351,776125
0,005023;303,218593
0,004804;202,993609
0,005241;22,901697
25,292648;12,008766
29,897412;15,321721
0,005241;5,303803
0,005023;1,889885
0,005241;0
0,005241;3,742258
0,005241;10,189499
0,005241;11,905571
0,005023;48,443675
0,004804;208,645187
0,004149;0
0,004149;0
0,003931;8,671832
0,003931;25,871951
0,004149;33,868417
0;0
0;0
0;0
0;0
0,004804;438,686406
0,005241;398,814187
0,004804;353,834468
0,005023;243,631234
0,004804;28,942546
0,005241;12,788914
0,005241;14,326106
38,615538;0,420277
40,210214;0
60,502763;0
66,386414;0
66,368837;0
44,337742;0
29,90505;18,6803
0,004804;191,284484
0,004149;0
9,782121;0
30,939416;6,469615
37,126625;11,575322
41,251566;16,680466
0;0
0;0
0;0
0;0
31,966296;400,533
25,363626;405,424343
0,005023;341,985
0,005023;232,731937
0,005023;26,684169
31,963798;8,383192
48,334032;8,45889
65,920294;0
73,558493;0
102,309925;0
168,141054;0
206,720819;0
179,695917;0
91,103872;0
57,907815;9,7664
41,237105;0
0,004149;0
0,004367;0
0,004367;11,671557
0,003931;25,454123
0;2,45217
0;2,289209
0;1,64447
0;2,821403
0,004804;427,464843
0,005023;390,922625
0,004804;333,831468
0,004804;227,442125
0,005023;37,438945
0,004804;20,512099
37,753957;12,352469
46,232711;0
59,734651;0
53,069926;0
57,427704;0
53,196318;0
57,59622;0
47,416917;0,197193
39,169386;40,293273
0,004149;0
0,003931;2,647262
0,004149;8,473366
0,004149;19,871998
0,003931;30,923687
0;2,269553
0;1,132329
0;5,833436
0;11,262764
0,004804;430,999875
0,004804;386,486062
0,004804;325,476187
0,004804;217,462
0,004804;31,168453
1,588228;17,673085
13,948936;14,221707
10,136007;3,48899
13,010078;5,389725
25,213804;0,967551
40,838156;0
51,66994;0
40,878592;0
17,47525;8,335369
0,004804;115,399531
0,004367;0
0,004586;0
0,004367;2,123829
0,004367;14,305619
0,004149;31,893273
0;10,227023
0;10,48579
0;11,090959
0;12,485626
0;13,742175
0;14,343057
0;16,583289
0;16,219758
0;5,112262
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0,552173
0;1,412245
0;1,438286
0;1,109333
0;0,870333
0;1,464987
0;0,928888
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0,183372
0;2,245754
0;3,48175
0;3,319747
0;3,54916
0;4,104153
0;3,438328
0;3,197492
30,940005;493,319218
33,002531;438,524312
37,126792;345,295218
33,0013;269,942031
29,908097;71,711546
0,004804;53,991265
0,005023;42,916339
0,005023;20,30124
38,151828;12,128837
43,305726;0
49,608463;0
0,005241;1,928075
0,005459;2,710785
0,004804;17,22681
0,004804;124,864062
0,004367;0
0,004149;11,51368
0,004149;8,302463
0,004149;18,952894
0,003931;33,099386
0;0
0;0
0;8,954786
0;4,344204
0,004586;464,460468
0,004804;422,463281
0,004804;325,593625
0,004804;212,487375
0,005241;34,452742
0,005241;14,67428
0,005241;18,371923
0,005241;0,904398
0,005023;3,785504
0,005241;0
0,005459;4,576296
0,005241;11,520489
0,005023;7,613883
0,005023;39,491367
0,004804;211,970046
0,004367;0
0,004367;0
0,003931;5,264954
0,003931;12,520334
0,004149;28,130492
0;0
0;0
0;0
0;0
0,004804;451,716593
0,004804;408,247562
0,005023;345,829875
0,004804;228,821343
0,005241;18,404585
0,005241;11,314259
0,005241;10,937613
0,005459;1,547228
0,005241;4,831564
0,005241;0,011065
0,005459;1,186364
0,005459;8,084323
0,005241;8,457134
0,004804;48,127417
0,005023;214,346203
0,004149;0
0,003931;0
0,003931;16,761244
0,003931;36,614554
0,003931;44,945503
0;4,461453
0;9,952985
0;12,492081
0;16,010998
0,004804;514,851812
0,005023;443,0325
0,004804;381,914125
0,004804;272,599562
0,005023;64,059375
0,005023;42,953847
0,005241;23,957429
0,005023;14,178471
0,005023;31,396474
0,005023;5,359263
0,005241;8,061335
0,005241;11,751571
0,004804;22,523173
0,004804;125,608015
0,004367;287,253968
0,004367;2,448865
0,003931;2,991068
0,003931;19,768162
0,003931;26,292691
0,003931;39,060398
0;0
0;0
0;0
0;0
0,005023;503,573843
0,005023;450,86825
0,004804;386,462093
0,004804;284,506625
0,005023;60,956304
0,005241;32,572716
0,005241;29,593775
9,778845;15,652787
25,406652;42,346316
0,005023;3,075107
0,005241;7,15748
0,005241;12,312793
0,005023;36,078824
9,782995;145,93189
0,004804;299,482937
0,004149;2,920526
0,003931;0,186947
0,003931;24,452357
0,003931;32,20166
0,003931;49,560898
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
4,292732;0
18,537195;0
27,483966;0
0;0
0;0,432572
0;1,079171
0;19,431388
0;22,379369
0;36,567699
0;36,822628
0;40,866824
0;36,426566
0;38,322734
0;40,944187
0;45,11973
0;51,202585
0;50,513757
0;39,693937
0;7,762135
0;3,089201
0;0
0;0
0;0,298505
0;1,281955
0;0,420538
0;0
0;8,615089
0;40,952175
0;71,841218
0;87,095078
0;83,715828
0;86,306007
0;72,343656
0;88,99375
0;109,761781
0;112,053234
0;128,499906
0,004804;695,862625
0,005023;579,068812
0,004804;499,108718
0,005023;381,765062
0,004804;149,231968
0,005023;112,08221
0,005023;30,546216
0,005023;27,723271
0,004804;110,415164
0,004804;18,560197
0,005023;19,802763
0,005241;17,014232
0,005241;15,970041
0,004804;175,162625
0,004804;348,736187
0,003931;9,829047
0,003712;26,779562
0,003931;46,847296
0,003931;61,595117
0,003712;70,115914
0;10,169317
0;10,683298
0;7,133927
0;14,497787
0,004804;613,182
0,004804;516,373687
0,004804;439,3005
0,004804;343,46975
0,004804;126,194828
0,004804;67,288023
0,005023;25,284296
0,005023;13,485146
0,004804;65,321726
0,005241;4,904324
0,005023;9,16282
1,961447;16,240002
25,341132;27,174125
0,004804;198,348
0,004804;335,861812
0,004149;4,643688
0,004149;12,259259
1,962757;32,855851
9,771856;48,096289
25,405341;59,017863
0;0
0;3,040023
0;10,06416
0;12,123325
0,004804;587,715437
0,004804;515,269562
0,004804;444,047843
0,004804;334,884843
0,004804;90,116507
0,005023;42,167218
6,891629;22,364675
42,691163;6,003312
34,025328;9,39317
43,304457;0
48,976391;0
42,767398;2,431076
38,147699;6,721296
35,054238;87,140843
30,929791;281,7205
0,004149;2,712031
0,003931;16,773226
0,004149;33,86323
0,003931;47,292496
0,003712;59,188785
0;5,920602
0;11,257463
0;7,810473
0;11,818842
0,005241;539,038125
0,005241;456,688468
0,004804;394,785562
0,005023;291,458062
0,005023;42,153531
0,005023;28,643462
7,475258;21,904281
6,497859;7,30496
0,004804;17,27296
0,005023;5,545936
0,005241;1,768387
0,005023;8,846153
0,005023;19,906876
0,005023;118,497625
0,004804;290,781937
0,004367;1,849056
0,004149;14,628276
0,003931;28,085699
0,003931;42,746914
0,003712;55,082636
0;10,505512
0;12,314248
0;12,841337
0;14,927958
0,004586;542,383437
0,004804;470,485031
0,005023;407,36175
0,005241;303,187687
0,004804;81,712046
0,004804;61,230156
0,004804;32,892226
0,005241;18,17281
0,005023;47,59207
0,005241;13,974836
0,005023;20,466931
0,005023;27,520871
0,004804;46,197191
0,004804;182,374171
28,877708;326,440875
36,09698;1,470893
45,381269;0
46,413886;3,55213
38,460621;17,790691
36,363765;37,774917
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;11,769144
0;5,81505
0;0,021971
0;0
0;0
0;0
0;0
0;0
3,509097;0
4,487295;0
0,949055;0
0;0
0;0
0;0
0;1,58444
0;7,910205
0;13,718476
0;6,121085
0;17,005482
0;9,859183
0;23,248845
0;26,080673
0;24,192361
0;26,027685
0;33,010804
0;12,810956
0;3,515121
0;0
1,872204;0
0;0
0;0
0;0
12,947837;0
13,026096;0
12,197945;0
0;0
0;0
0;0
0;0
0;0
0;0,592764
0;0,918047
0;1,477846
0;1,863813
0;4,148286
0,004804;503,764437
0,004804;450,259937
0,005023;398,472031
0,004804;297,295062
31,965869;58,25405
66,468935;1,028005
167,3081;0
259,708022;0
226,041444;0
371,436233;0
420,197952;0
447,67896;0
374,428007;0
161,196686;0
117,058417;0
63,949355;0
51,572785;0
45,383968;0
37,128832;11,245586
25,451423;38,896027
0;0
0;0
0;0
0;0,136183
0,004804;425,615468
0,004804;386,600687
0,005023;314,36125
0,004804;206,47239
0,005023;25,798939
0,432435;21,547123
9,591565;17,043103
7,551234;4,130062
2,549443;11,156457
0,054617;1,700629
28,972797;0,432358
43,616124;0
52,727933;0
38,142375;11,445213
25,283912;171,472703
0,004367;0
0,004367;0
0,004149;1,130279
0,004367;3,989153
0,004367;13,46704
0;12,827107
0;15,449484
0;15,045345
0;18,390396
0,004804;443,582187
0,004804;400,309406
0,004804;339,138406
0,004804;238,863218
0,005023;45,071968
0,004804;16,736263
39,853206;19,321837
69,894751;0
78,007405;0
144,828608;0
273,089452;0
318,461311;0
330,59464;0
159,630389;0
77,707898;2,464005
52,58221;0
25,328902;0
0,004149;4,457219
0,004149;20,267611
0,004149;29,955593
0;0
0;0,117944
0;3,466776
0;4,862749
0,005023;431,091093
0,005023;410,415187
0,004804;347,485468
0,004804;237,682687
0,004804;25,742208
0,998215;9,220042
64,812893;8,217213
147,112531;0
144,328202;0
332,69521;0
339,606358;0
285,577991;0
217,246413;0
105,705472;0
74,947511;1,820873
63,934832;0
38,157132;0
31,972787;0,575316
0,003931;15,245158
0,003931;18,310128
0;0
0;0
0;0
0;0
0,004804;413,09475
0,004804;393,976531
0,004804;344,346343
0,005023;250,489718
0,005023;49,168117
0,005023;37,901015
0,005241;22,117998
28,876273;10,575916
43,314867;5,550002
59,776063;0
99,667008;0
247,692101;0
209,355639;0
92,466405;0
73,232617;6,413624
58,791035;0
44,350253;0
37,129097;0
17,613933;16,670894
0,004149;30,117292
0;0
0;0
0;0
0;0
0;2,0614
0;3,364985
0;0
0;0,828576
0;0,29355
0;0
8,373184;0
31,188814;0
15,6371;0
12,543269;0
43,526093;0
60,648285;0
70,406992;0
46,35196;0
0;0
0;0
0;0
0;3,409673
0;10,074315
0;18,072964
0;22,428632
0;23,613125
0;32,125457
0;34,722929
0;38,634687
0;40,957269
0;49,356691
0;52,364949
0;49,68155
0;47,815875
0;31,314669
0;25,605033
0;24,889941
0;32,81439
0;36,72873
0;43,146324
0;55,754613
0;73,180468
0;74,873226
0;87,732593
0;95,301882
0;99,999632
0;82,833742
0;87,284203
0;79,920054
0;104,229656
0;117,203203
0;127,038929
0,005023;694,805187
0,004804;580,566625
0,005241;504,022593
0,004804;393,861937
0,004804;181,188093
0,005023;146,53589
0,004804;63,52964
0,005023;65,523187
0,005023;163,630453
0,005023;75,19782
0,005241;51,13148
9,770764;58,437906
25,395078;123,890781
17,586851;292,001468
1,966033;410,506531
17,599738;15,942345
0,003931;39,588738
0,003931;52,982082
0,003712;71,680398
0,003931;90,073585
0;2,615586
0;3,265438
0;4,337368
0;5,244947
0,004804;639,026312
0,004804;564,018875
0,004804;490,430718
0,004804;385,158718
0,004804;181,534687
1,969965;151,527812
31,0145;59,481472
45,382785;5,727031
49,506414;15,341132
66,001679;0
82,82926;0
70,41949;0
70,133281;0
63,945234;1,19304
49,506414;154,380265
39,193464;0
39,193464;1,328194
40,225988;11,832616
38,162304;27,094105
39,194007;36,794742
0;0
0;0
0;0
0;0
39,194117;487,42075
36,099214;453,631875
37,130316;388,56375
38,162;278,181593
41,256039;66,221218
48,477601;15,643301
63,852668;3,407831
106,558085;0
120,887718;0
244,188436;0
287,464538;0
301,363163;0
240,025562;0
116,454416;0
83,47492;0,146271
62,919332;0
47,446457;0
53,636796;0
47,445628;3,689495
43,319226;15,358818
0;0
0;0
0;0
0;0
44,34839;368,126937
39,19157;376,792218
41,253578;314,196437
43,315441;207,920718
45,377386;19,704345
57,754664;0
82,507039;0
198,455218;0
261,50721;0
412,15964;0
508,815194;0
409,481031;0
377,723468;0
154,84332;0
112,934662;0
99,035966;0
86,48077;0
79,3995;0
80,434218;0
78,373523;0
0;0
0;0
0;0
0;0
41,249054;275,400312
35,05889;321,384468
17,55147;297,611625
0,004804;228,338031
0,005023;45,069824
17,555621;13,616743
46,762585;9,156416
66,960825;0
65,131145;0
101,9711;0
167,342374;0
168,71173;0
102,328389;0
59,790476;0
47,421054;37,362339
32,990562;0
0,004149;0
0,004149;5,747647
0,003931;11,278171
0,003931;19,026435
0;0
0;0
0;0
0;0
0;0
0;0
0;1,068676
0;0
0;0,670215
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;5,875683
0;23,306115
0;27,236978
0;39,861914
0;41,93705
0;43,509992
0;47,92439
0;52,307484
0;56,935085
0;62,11175
0;69,553742
0;77,161835
0;83,108921
0;91,423984
0;79,788351
0;75,636445
0;52,977273
0;38,357871
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;7,184217
0;13,607949
0;20,652542
0,004804;616,252437
0,004804;532,404187
0,004804;469,690125
0,004804;354,522906
0,004804;144,514109
0,004804;92,363281
0,005023;52,958339
0,005023;14,744281
0,005023;67,934476
0,005241;17,877021
0,004804;22,770011
0,005023;18,448148
0,004804;41,777621
0,004804;167,246937
0,005023;322,06775
0,004367;5,738242
0,004149;4,785135
0,003931;16,695736
0,003931;28,344072
0,004149;39,554875
0;0
0;0
0;0
0;0
0,004804;532,204687
0,005023;444,688812
0,005023;437,067312
0,004586;340,152906
0,005023;135,188281
0,005023;92,847273
0,005241;50,269082
0,005241;44,568003
0,005241;126,986656
0,005241;49,52605
0,005023;36,283152
0,005023;41,643773
0,005023;66,032328
0,004586;234,513437
0,004804;377,078
0,004149;8,792789
0,003931;19,535128
0,003931;37,897656
0,003931;42,842484
0,003931;58,718792
0;0
0;0
0;0
0;0
0,005023;557,802625
0,004586;476,577125
0,004804;396,536312
0,005023;291,100781
0,005023;105,783656
0,005023;77,513726
0,005023;28,291285
0,005241;13,239306
0,004804;77,528281
0,005023;9,662438
0,005023;18,089001
0,005241;18,072433
0,004804;30,205152
0,004586;191,048718
0,004804;311,283031
0,004367;4,913335
0,004149;6,796836
0,004149;23,008199
0,003931;34,470925
0,003712;50,444515
0;1,148835
0;4,920368
0;6,845521
0;4,081458
0,004804;535,92125
0,005023;448,697875
0,005023;424,232468
0,005241;267,650562
0,005023;72,076132
0,005023;14,436001
0,005241;14,982958
0,005241;6,770637
0,004804;10,728337
0,005241;0,24215
0,951084;0
0,591872;0,066212
0,005241;0
0,005023;33,658503
0,005023;244,681312
0,003931;1,871685
0,003931;11,827744
0,003931;17,265234
0,003931;31,819353
0,003931;52,888144
0;16,001287
0;9,272519
0;19,7969
0;24,895242
0,005241;539,190375
0,005023;458,993031
0,005023;395,881625
0,004804;296,6745
0,005241;99,597875
0,004804;71,183953
0,004804;30,43405
0,005241;10,603593
0,005023;24,570378
0,005241;33,392031
0,005241;16,717419
0,005241;21,859298
0,005241;33,79
0,004804;177,822828
0,004804;333,377187
0,004367;6,569972
0,003931;17,255949
0,003931;39,360933
0,003931;50,566066
0,004149;56,857281
0;14,036634
0;12,236062
0;17,145906
0;23,068242
0;27,845658
0;28,079443
0;30,006257
0;30,585894
0;22,129289
0;8,288205
0;0
0;0
0;0
0;0
0;0
0;0
0,100232;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;4,317489
0;7,830634
0;6,499797
0;11,493986
0;14,315753
0;20,262427
0;2,169616
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;4,472658
0;12,538284
0;13,420635
0;15,460087
0;18,977875
0;18,205173
0;19,269482
0;17,561101
0;18,641824
0;22,328923
0,005023;618,832062
0,005023;477,016468
0,005241;439,217218
0,004804;300,030125
0,005023;95,070398
0,005023;62,459257
0,005023;23,757599
0,005023;13,754071
0,005023;59,222757
0,004804;7,099052
0,004804;17,464857
0,005023;25,609296
0,005023;48,259964
0,005023;207,150906
0,004804;349,419343
0,004149;9,248902
0,003931;21,975818
0,003712;38,501531
0,003931;50,516039
0,004149;53,926902
0;0
0;0
0;0
0;0
0,004804;462,298687
0,005023;406,413156
0,004804;343,735437
0,004804;244,492984
0,005023;46,204789
0,005023;23,825144
0,005241;14,167188
0,005023;8,183052
0,005023;10,358132
0,005023;0,008231
0,005241;8,856431
0,005241;6,991103
0,005023;11,185817
0,004804;70,56632
0,004804;234,832281
0,004367;0
0,004367;0
0,004367;6,483695
0,004149;13,987695
0,004149;21,044058
0;0
0;0
0;0
0;0
0,005023;444,899843
0,005023;379,782531
0,005241;314,525531
0,005241;212,687671
0,005023;28,607632
0,004804;20,528048
0,005241;15,999699
0,005241;10,019679
0,004804;27,413593
0,005459;0,243605
0,005459;8,509471
0,005459;14,811904
0,005023;11,230848
0,004804;104,830968
0,004804;310,151812
0,004149;7,983763
0,004149;21,501615
0,003931;33,785636
0,003931;44,947765
0,003931;55,904882
0;19,017087
0;23,646763
0;26,887404
0;25,097078
0,005023;544,531625
0,004804;440,612562
0,005023;377,807062
0,004804;252,689031
0,004804;83,763851
0,004804;80,176812
0,005023;26,420142
0,005241;28,234666
0,004804;78,198335
0,004804;19,082876
0,005023;18,36573
0,005023;29,555136
0,005023;43,218355
0,005023;187,077281
0,004804;318,928281
0,004149;5,697057
0,003931;7,838961
0,004149;23,804423
0,003931;37,039812
0,003931;46,878949
0;0
0;0
0;0
0;0
0,004804;504,111937
0,004804;455,734093
0,004804;403,4015
0,005241;288,03
0,005023;91,71457
0,005023;77,556546
0,004804;30,384847
0,005023;34,095535
0,005023;115,19996
0,005023;17,257582
0,004804;24,823681
0,005023;8,992204
0,005023;16,621763
0,004804;154,655125
0,004804;320,858843
0,004149;6,930393
0,004149;20,400466
0,003931;31,918242
0,004149;43,186281
0,004149;57,867058
0;27,939851
0;26,940945
0;27,829511
0;30,750177
0;34,278625
0;39,76748
0;39,561328
0;41,184886
0;40,442609
0;24,266078
0;18,540996
0;15,103278
0;11,617968
0;10,756057
0;11,940763
0;16,223739
0;20,866941
0;25,767833
0;34,029628
0;44,422832
0;50,488476
0;48,093023
0;44,573152
0;48,357062
0;24,6293
0;45,331195
0;50,254906
0;42,116636
0;53,508761
0;56,873343
0;64,114039
0;70,841117
0;90,049742
0;37,046027
0;15,146223
0;9,146876
0;8,666722
0;8,088535
0;6,749486
0;5,61429
0;11,208257
0;20,517205
0;40,507453
0;61,405128
0;50,049074
0;70,654085
0;71,201921
0;82,632882
0;56,652199
0;62,878832
0;66,836289
0;93,963359
0;667,310372
0;582,882585
0;519,370574
0;420,616234
0;240,967843
0;135,540725
0;35,015605
0,005241;16,722035
0,004804;97,311156
0,004804;79,835773
0,005023;32,062705
0,005132;24,047324
0,005023;43,821835
0,004804;206,201046
0,004913;355,360187
0,004149;18,173488
0;42,228161
0;70,274989
0;112,788378
0;114,384651
0;65,778601
0;79,377601
0;44,267148
0;35,797429
0;647,2268
0;566,193372
0;528,291479
0;375,937167
0;174,277925
0;79,906202
0,005896;19,485439
1,390111;5,146097
0,005241;42,63732
0,005023;31,564892
0,005023;18,012746
0,005132;10,999767
0,004913;26,793597
0,004804;172,146671
0,004804;311,31675
0;14,534827
0;40,089264
0;124,91135
0;104,464561
0;139,281651
0;13,93472
0;52,552011
0;45,182687
0;57,281769
0;698,865192
0;562,60155
0;456,125632
0;408,39696
0;181,483784
0,005678;103,425554
0,005678;21,676783
0,005241;7,284418
0,005241;29,925177
0,004804;21,327308
0,004804;26,441322
0,005241;17,603097
0,004804;77,898929
0,005023;237,478843
0,004804;338,719
0,004149;15,367006
0,003931;27,59205
0;53,246754
0;81,304628
0;106,585745
0;8,947771
0;13,744625
0;18,299021
0;23,83433
0;555,903247
0;504,762972
0;452,839742
0;326,794897
0;128,725024
0,005678;103,732812
0,005459;77,444085
0,005241;53,290101
0,005023;92,228179
0,005241;15,876827
0,005241;13,532791
0,004804;32,688857
0,005023;79,799359
