KOLOM;RIJ;ID;X;Y;Z;;ID_RVT;NOTA_RVT
24;9;024-009;93,15;64,8;-1;;11161605;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
24;10;024-010;93,15;72,9;-1;;11161604;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
24;11;024-011;93,15;81;-1;;11161603;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
24;12;024-012;93,15;89,1;-1;;11161602;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
24;13;024-013;93,15;97,2;-1;;11161601;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
24;14;024-014;93,15;105,3;-1;;11161600;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
24;15;024-015;93,15;113,4;-1;;11161644;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
24;16;024-016;93,15;121,5;-1;;11161643;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
25;1;025-001;97,2;4;-1;;11161668;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
25;2;025-002;97,2;12,1;-1;;11161667;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
25;3;025-003;97,2;20,2;-1;;11161666;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
25;4;025-004;97,2;28,3;-5;;11161665;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
25;5;025-005;97,2;36,4;-5;;11161664;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
25;6;025-006;97,2;44,5;-1;;11161663;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
25;7;025-007;97,2;52,6;-1;;11161662;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
25;8;025-008;97,2;60,7;-1;;11161661;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
25;9;025-009;97,2;68,8;-1;;11161660;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
25;10;025-010;97,2;76,9;-1;;11161659;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
25;11;025-011;97,2;85;-1;;11161658;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
25;12;025-012;97,2;93,1;-1;;11161657;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
25;13;025-013;97,2;101,2;-1;;11161656;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
25;14;025-014;97,2;109,3;-1;;11161655;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
25;15;025-015;97,2;117,4;-1;;11161711;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
26;1;026-001;101,25;0;-1;;11161682;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
26;2;026-002;101,25;8,1;-1;;11161681;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
26;3;026-003;101,25;16,2;-1;;11161680;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
26;4;026-004;101,25;24,3;-2,5;;11161679;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
26;5;026-005;101,25;32,4;-5;;11161678;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
26;6;026-006;101,25;40,5;-1;;11161677;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
26;7;026-007;101,25;48,6;-1;;11161676;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
26;8;026-008;101,25;56,7;-1;;11161675;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
26;9;026-009;101,25;64,8;-1;;11161674;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
26;10;026-010;101,25;72,9;-1;;11161673;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
26;11;026-011;101,25;81;-1;;11161672;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
26;12;026-012;101,25;89,1;-1;;11161671;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
26;13;026-013;101,25;97,2;-1;;11161670;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
26;14;026-014;101,25;105,3;-1;;11161669;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
26;15;026-015;101,25;113,4;-1;;11161713;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
26;16;026-016;101,25;121,5;-1;;11161712;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
27;1;027-001;105,3;4;-1;;11161737;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
27;2;027-002;105,3;12,1;-1;;11161736;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
27;4;027-004;105,3;28,3;-5;;11161734;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
27;5;027-005;105,3;36,4;-5;;11161733;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
27;6;027-006;105,3;44,5;-1;;11161732;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
27;7;027-007;105,3;52,6;-1;;11161731;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
27;8;027-008;105,3;60,7;-1;;11161730;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
27;9;027-009;105,3;68,8;-1;;11161729;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
27;10;027-010;105,3;76,9;-1;;11161728;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
27;11;027-011;105,3;85;-1;;11161727;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
27;12;027-012;105,3;93,1;-1;;11161726;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
27;13;027-013;105,3;101,2;-1;;11161725;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
27;14;027-014;105,3;109,3;-1;;11161724;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
27;15;027-015;105,3;117,4;-1;;11161780;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
28;1;028-001;109,35;0;-1;;11161751;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
28;2;028-002;109,35;8,1;-1;;11161750;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
28;5;028-005;109,35;32,4;-5;;11161747;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
28;6;028-006;109,35;40,5;-1;;11161746;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
28;7;028-007;109,35;48,6;-1;;11161745;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
28;8;028-008;109,35;56,7;-1;;11161744;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
28;9;028-009;109,35;64,8;-1;;11161743;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
28;10;028-010;109,35;72,9;-1;;11161742;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
28;11;028-011;109,35;81;-1;;11161741;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
28;12;028-012;109,35;89,1;-1;;11161740;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
28;13;028-013;109,35;97,2;-1;;11161739;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
28;14;028-014;109,35;105,3;-1;;11161738;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
28;15;028-015;109,35;113,4;-1;;11161782;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
28;16;028-016;109,35;121,5;-1;;11161781;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
29;1;029-001;113,4;4;-1;;11161806;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
29;2;029-002;113,4;12,1;-1;;11161805;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
29;4;029-004;113,4;28,3;-5;;11161803;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
29;5;029-005;113,4;36,4;-5;;11161802;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
29;6;029-006;113,4;44,5;-1;;11161801;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
29;7;029-007;113,4;52,6;-1;;11161800;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
29;8;029-008;113,4;60,7;-1;;11161799;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
29;9;029-009;113,4;68,8;-1;;11161798;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
29;10;029-010;113,4;76,9;-1;;11161797;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
29;11;029-011;113,4;85;-1;;11161796;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
29;12;029-012;113,4;93,1;-1;;11161795;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
29;13;029-013;113,4;101,2;-1;;11161794;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
29;14;029-014;113,4;109,3;-1;;11161793;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
29;15;029-015;113,4;117,4;-1;;11161849;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
30;1;030-001;117,45;0;-1;;11161820;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
30;2;030-002;117,45;8,1;-1;;11161819;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
30;3;030-003;117,45;16,2;-1;;11161818;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
30;4;030-004;117,45;24,3;-2,5;;11161817;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
30;5;030-005;117,45;32,4;-5;;11161816;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
30;6;030-006;117,45;40,5;-1;;11161815;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
30;7;030-007;117,45;48,6;-1;;11161814;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
30;8;030-008;117,45;56,7;-1;;11161813;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
30;9;030-009;117,45;64,8;-1;;11161812;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
30;10;030-010;117,45;72,9;-1;;11161811;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
30;11;030-011;117,45;81;-1;;11161810;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
30;12;030-012;117,45;89,1;-1;;11161809;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
30;13;030-013;117,45;97,2;-1;;11161808;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
30;14;030-014;117,45;105,3;-1;;11161807;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
30;15;030-015;117,45;113,4;-1;;11161851;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
30;16;030-016;117,45;121,5;-1;;11161850;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
31;1;031-001;121,5;4;-1;;11161877;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
31;2;031-002;121,5;12,1;-1;;11161876;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
31;4;031-004;121,5;28,3;-5;;11161874;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
31;5;031-005;121,5;36,4;-5;;11161873;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
31;6;031-006;121,5;44,5;-1;;11161872;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
31;7;031-007;121,5;52,6;-1;;11161871;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
31;8;031-008;121,5;60,7;-1;;11161870;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
31;9;031-009;121,5;68,8;-1;;11161869;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
31;10;031-010;121,5;76,9;-1;;11161868;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
31;11;031-011;121,5;85;-1;;11161867;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
31;12;031-012;121,5;93,1;-1;;11161866;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
31;13;031-013;121,5;101,2;-1;;11161865;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
31;14;031-014;121,5;109,3;-1;;11161864;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
31;15;031-015;121,5;117,4;-1;;11161920;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
32;1;032-001;125,55;0;-1;;11161891;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
32;2;032-002;125,55;8,1;-1;;11161890;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
32;5;032-005;125,55;32,4;-5;;11161887;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
32;6;032-006;125,55;40,5;-1;;11161886;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
32;7;032-007;125,55;48,6;-1;;11161885;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
32;8;032-008;125,55;56,7;-1;;11161884;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
32;9;032-009;125,55;64,8;-1;;11161883;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
32;10;032-010;125,55;72,9;-1;;11161882;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
32;11;032-011;125,55;81;-1;;11161881;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
32;12;032-012;125,55;89,1;-1;;11161880;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
32;13;032-013;125,55;97,2;-1;;11161879;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
32;14;032-014;125,55;105,3;-1;;11161878;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
32;15;032-015;125,55;113,4;-1;;11161922;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
32;16;032-016;125,55;121,5;-1;;11161921;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 2
33;1;033-001;129,6;4;-1;;11161946;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
33;2;033-002;129,6;12,1;-1;;11161945;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
33;4;033-004;129,6;28,3;-5;;11161943;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
33;5;033-005;129,6;36,4;-5;;11161942;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
33;6;033-006;129,6;44,5;-1;;11161941;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
33;7;033-007;129,6;52,6;-1;;11161940;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
33;8;033-008;129,6;60,7;-1;;11161939;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
33;9;033-009;129,6;68,8;-1;;11161938;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
33;10;033-010;129,6;76,9;-1;;11161937;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
33;11;033-011;129,6;85;-1;;11161936;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
33;12;033-012;129,6;93,1;-1;;11161935;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
33;13;033-013;129,6;101,2;-1;;11161934;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
33;14;033-014;129,6;109,3;-1;;11161933;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
33;15;033-015;129,6;117,4;-1;;11161989;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
34;1;034-001;133,65;0;-1;;11161960;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
34;2;034-002;133,65;8,1;-1;;11161959;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
34;3;034-003;133,65;16,2;-1;;11161958;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
34;4;034-004;133,65;24,3;-2,5;;11161957;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
34;5;034-005;133,65;32,4;-2,5;;11161956;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
34;6;034-006;133,65;40,5;-1;;11161955;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
34;7;034-007;133,65;48,6;-1;;11161954;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
34;8;034-008;133,65;56,7;-1;;11161953;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
34;9;034-009;133,65;64,8;-1;;11161952;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
34;10;034-010;133,65;72,9;-1;;11161951;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
34;11;034-011;133,65;81;-1;;11161950;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
34;12;034-012;133,65;89,1;-1;;11161949;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
34;13;034-013;133,65;97,2;-1;;11161948;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
34;14;034-014;133,65;105,3;-1;;11161947;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
34;15;034-015;133,65;113,4;-1;;11161991;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
34;16;034-016;133,65;121,5;-1;;11161990;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
35;1;035-001;137,7;4;-1;;11162015;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
35;2;035-002;137,7;12,1;-1;;11162014;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
35;3;035-003;137,7;20,2;-1;;11162013;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
35;4;035-004;137,7;28,3;-2,5;;11162012;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
35;5;035-005;137,7;36,4;-1;;11162011;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
35;6;035-006;137,7;44,5;-1;;11162010;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
35;7;035-007;137,7;52,6;-1;;11162009;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
35;8;035-008;137,7;60,7;-1;;11162008;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
35;9;035-009;137,7;68,8;-1;;11162007;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
35;10;035-010;137,7;76,9;-1;;11162006;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
35;11;035-011;137,7;85;-1;;11162005;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
35;12;035-012;137,7;93,1;-1;;11162004;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
35;13;035-013;137,7;101,2;-1;;11162003;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
35;14;035-014;137,7;109,3;-1;;11162002;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
35;15;035-015;137,7;117,4;-1;;11162058;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
36;1;036-001;141,75;0;-1;;11162029;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
36;2;036-002;141,75;8,1;-1;;11162028;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
36;3;036-003;141,75;16,2;-1;;11162027;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
36;4;036-004;141,75;24,3;-2,5;;11162026;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
36;5;036-005;141,75;32,4;-2,5;;11162025;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
36;6;036-006;141,75;40,5;-1;;11162024;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
36;7;036-007;141,75;48,6;-1;;11162023;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
