KOLOM;RIJ;ID;X;Y;Z;;ID_RVT;NOTA_RVT
9;18;009-018;68,85;103;-1;;11096988;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
9;19;009-019;68,85;109;-1;;11096987;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
9;20;009-020;68,85;115;-1;;11096986;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
9;21;009-021;68,85;121;-1;;11096985;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
10;1;010-001;76,95;1;-1;;11097031;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
10;2;010-002;76,95;7;-1;;11097030;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
10;3;010-003;76,95;13;-1;;11097029;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
10;4;010-004;76,95;19;-1;;11097028;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
10;5;010-005;76,95;25;-2,5;;11097027;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
10;6;010-006;76,95;31;-5;;11097026;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
10;7;010-007;76,95;37;-5;;11097025;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
10;8;010-008;76,95;43;-1;;11097024;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
10;9;010-009;76,95;49;-1;;11097023;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
10;10;010-010;76,95;55;-1;;11097022;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
10;11;010-011;76,95;61;-1;;11097021;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
10;12;010-012;76,95;67;-1;;11097020;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
10;13;010-013;76,95;73;-1;;11097019;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
10;14;010-014;76,95;79;-1;;11097018;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
10;15;010-015;76,95;85;-1;;11097017;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
10;16;010-016;76,95;91;-1;;11097016;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
10;17;010-017;76,95;97;-1;;11097015;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
10;18;010-018;76,95;103;-1;;11097014;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
10;19;010-019;76,95;109;-1;;11097013;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
10;20;010-020;76,95;115;-1;;11097012;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
10;21;010-021;76,95;121;-1;;11097011;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
11;1;011-001;85,05;1;-1;;11097057;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
11;2;011-002;85,05;7;-1;;11097056;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
11;3;011-003;85,05;13;-1;;11097055;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
11;4;011-004;85,05;19;-1;;11097054;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
11;5;011-005;85,05;25;-2,5;;11097053;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
11;6;011-006;85,05;31;-5;;11097052;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
11;7;011-007;85,05;37;-5;;11097051;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
11;8;011-008;85,05;43;-1;;11097050;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
11;9;011-009;85,05;49;-1;;11097049;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
11;10;011-010;85,05;55;-1;;11097048;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
11;11;011-011;85,05;61;-1;;11097047;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
11;12;011-012;85,05;67;-1;;11097046;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
11;13;011-013;85,05;73;-1;;11097045;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
11;14;011-014;85,05;79;-1;;11097044;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
11;15;011-015;85,05;85;-1;;11097043;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
11;16;011-016;85,05;91;-1;;11097042;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
11;17;011-017;85,05;97;-1;;11097041;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
11;18;011-018;85,05;103;-1;;11097040;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
11;19;011-019;85,05;109;-1;;11097039;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
11;20;011-020;85,05;115;-1;;11097038;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
11;21;011-021;85,05;121;-1;;11097037;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
12;1;012-001;93,15;1;-1;;11097083;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
12;2;012-002;93,15;7;-1;;11097082;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
12;3;012-003;93,15;13;-1;;11097081;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
12;4;012-004;93,15;19;-1;;11097080;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
12;5;012-005;93,15;25;-2,5;;11097079;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
12;6;012-006;93,15;31;-5;;11097078;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
12;7;012-007;93,15;37;-5;;11097077;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
12;8;012-008;93,15;43;-1;;11097076;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
12;9;012-009;93,15;49;-1;;11097075;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
12;10;012-010;93,15;55;-1;;11097074;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
12;11;012-011;93,15;61;-1;;11097073;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
12;12;012-012;93,15;67;-1;;11097072;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
12;13;012-013;93,15;73;-1;;11097071;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
12;14;012-014;93,15;79;-1;;11097070;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
12;15;012-015;93,15;85;-1;;11097069;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
12;16;012-016;93,15;91;-1;;11097068;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
12;17;012-017;93,15;97;-1;;11097067;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
12;18;012-018;93,15;103;-1;;11097066;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
12;19;012-019;93,15;109;-1;;11097065;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
12;20;012-020;93,15;115;-1;;11097064;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
12;21;012-021;93,15;121;-1;;11097063;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
13;1;013-001;101,25;1;-1;;11097109;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
13;2;013-002;101,25;7;-1;;11097108;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
13;3;013-003;101,25;13;-1;;11097107;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
13;4;013-004;101,25;19;-1;;11097106;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
13;5;013-005;101,25;25;-2,5;;11097105;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
13;6;013-006;101,25;31;-5;;11097104;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
13;7;013-007;101,25;37;-5;;11097103;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
13;8;013-008;101,25;43;-1;;11097102;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
13;9;013-009;101,25;49;-1;;11097101;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
13;10;013-010;101,25;55;-1;;11097100;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
13;11;013-011;101,25;61;-1;;11097099;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
13;12;013-012;101,25;67;-1;;11097098;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
13;13;013-013;101,25;73;-1;;11097097;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
13;14;013-014;101,25;79;-1;;11097096;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
13;15;013-015;101,25;85;-1;;11097095;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
13;16;013-016;101,25;91;-1;;11097094;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
13;17;013-017;101,25;97;-1;;11097093;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
13;18;013-018;101,25;103;-1;;11097092;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
13;19;013-019;101,25;109;-1;;11097091;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
13;20;013-020;101,25;115;-1;;11097090;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
13;21;013-021;101,25;121;-1;;11097089;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
14;1;014-001;109,35;1;-1;;11097135;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
14;2;014-002;109,35;7;-1;;11097134;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
14;3;014-003;109,35;13;-1;;11097133;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
14;6;014-006;109,35;31;-5;;11097130;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
14;7;014-007;109,35;37;-5;;11097129;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
14;8;014-008;109,35;43;-1;;11097128;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
14;9;014-009;109,35;49;-1;;11097127;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
14;10;014-010;109,35;55;-1;;11097126;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
14;11;014-011;109,35;61;-1;;11097125;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
14;12;014-012;109,35;67;-1;;11097124;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
14;13;014-013;109,35;73;-1;;11097123;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
14;14;014-014;109,35;79;-1;;11097122;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
14;15;014-015;109,35;85;-1;;11097121;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
14;16;014-016;109,35;91;-1;;11097120;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
14;17;014-017;109,35;97;-1;;11097119;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
14;18;014-018;109,35;103;-1;;11097118;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
14;19;014-019;109,35;109;-1;;11097117;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
14;20;014-020;109,35;115;-1;;11097116;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
14;21;014-021;109,35;121;-1;;11097115;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
15;1;015-001;117,45;1;-1;;11097161;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
15;2;015-002;117,45;7;-1;;11097160;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
15;3;015-003;117,45;13;-1;;11097159;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
15;4;015-004;117,45;19;-1;;11097158;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
15;5;015-005;117,45;25;-2,5;;11097157;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
15;6;015-006;117,45;31;-5;;11097156;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
15;7;015-007;117,45;37;-5;;11097155;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
15;8;015-008;117,45;43;-1;;11097154;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
15;9;015-009;117,45;49;-1;;11097153;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
15;10;015-010;117,45;55;-1;;11097152;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
15;11;015-011;117,45;61;-1;;11097151;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
15;12;015-012;117,45;67;-1;;11097150;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
15;13;015-013;117,45;73;-1;;11097149;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
15;14;015-014;117,45;79;-1;;11097148;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
15;15;015-015;117,45;85;-1;;11097147;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
15;16;015-016;117,45;91;-1;;11097146;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
15;17;015-017;117,45;97;-1;;11097145;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
15;18;015-018;117,45;103;-1;;11097144;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
15;19;015-019;117,45;109;-1;;11097143;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
15;20;015-020;117,45;115;-1;;11097142;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
15;21;015-021;117,45;121;-1;;11097141;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
16;1;016-001;125,55;1;-1;;11097187;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
16;2;016-002;125,55;7;-1;;11097186;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
16;3;016-003;125,55;13;-1;;11097185;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
16;6;016-006;125,55;31;-5;;11097182;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
16;7;016-007;125,55;37;-5;;11097181;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
16;8;016-008;125,55;43;-1;;11097180;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
16;9;016-009;125,55;49;-1;;11097179;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
16;10;016-010;125,55;55;-1;;11097178;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
16;11;016-011;125,55;61;-1;;11097177;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
16;12;016-012;125,55;67;-1;;11097176;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
16;13;016-013;125,55;73;-1;;11097175;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
16;14;016-014;125,55;79;-1;;11097174;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
16;15;016-015;125,55;85;-1;;11097173;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
16;16;016-016;125,55;91;-1;;11097172;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
16;17;016-017;125,55;97;-1;;11097171;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
16;18;016-018;125,55;103;-1;;11097170;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
16;19;016-019;125,55;109;-1;;11097169;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
16;20;016-020;125,55;115;-1;;11097168;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
16;21;016-021;125,55;121;-1;;11097167;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal onder tramsporen optie 1
17;1;017-001;133,65;1;-1;;11097213;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
17;2;017-002;133,65;7;-1;;11097212;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
17;3;017-003;133,65;13;-1;;11097211;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
17;4;017-004;133,65;19;-1;;11097210;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
17;5;017-005;133,65;25;-2,5;;11097209;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
17;6;017-006;133,65;31;-2,5;;11097208;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
17;7;017-007;133,65;37;-1;;11097207;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
17;8;017-008;133,65;43;-1;;11097206;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
17;9;017-009;133,65;49;-1;;11097205;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
17;10;017-010;133,65;55;-1;;11097204;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
17;11;017-011;133,65;61;-1;;11097203;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
17;12;017-012;133,65;67;-1;;11097202;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
17;13;017-013;133,65;73;-1;;11097201;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
17;14;017-014;133,65;79;-1;;11097200;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
17;15;017-015;133,65;85;-1;;11097199;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
17;16;017-016;133,65;91;-7;;11097198;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
17;17;017-017;133,65;97;-7;;11097197;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
17;18;017-018;133,65;103;-7;;11097196;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
17;19;017-019;133,65;109;-7;;11097195;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
17;20;017-020;133,65;115;-7;;11097194;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
17;21;017-021;133,65;121;-7;;11097193;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 1
18;1;018-001;141,75;1;-1;;11097239;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
18;2;018-002;141,75;7;-1;;11097238;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
18;3;018-003;141,75;13;-1;;11097237;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
18;4;018-004;141,75;19;-1;;11097236;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
18;5;018-005;141,75;25;-2,5;;11097235;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
18;6;018-006;141,75;31;-2,5;;11097234;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
18;7;018-007;141,75;37;-1;;11097233;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
18;8;018-008;141,75;43;-1;;11097232;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
18;9;018-009;141,75;49;-1;;11097231;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
18;10;018-010;141,75;55;-1;;11097230;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
18;11;018-011;141,75;61;-1;;11097229;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
18;12;018-012;141,75;67;-1;;11097228;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
18;13;018-013;141,75;73;-1;;11097227;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
18;14;018-014;141,75;79;-1;;11097226;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 1
